temp,humidity,rainfall,wind,heat_stress,low_moisture,flood_risk,fungal_risk,cold_stress
10.092875465910405,68.96936834501518,91.50452361349983,45.44393677476577,0,0,0,0,0
31.07106490219604,71.6696378079367,135.45206842485877,0.5881961827702509,0,0,0,0,0
42.612536286469,26.609012617007824,210.02411208623982,48.27044624104832,1,0,1,0,0
10.846395381684019,70.60587425530775,69.6058961603622,48.55578329196453,0,0,0,0,0
7.7385658537254365,10.809735784195645,150.29940541806351,5.62226750901918,0,0,0,0,1
12.822742374248417,93.98763915573339,274.9071295119866,32.627109172391535,0,0,1,0,0
28.255586086293036,33.59272779515511,170.8463294825441,46.25337856263224,0,0,0,0,0
38.1663020876732,59.06800967433325,124.22127461460637,32.96714183410598,1,0,0,0,0
14.531823458237865,82.58752525760353,279.09506822110757,27.790271755966884,0,0,1,0,0
35.08078557355104,58.07174284906839,67.06896468477942,25.528773718660492,1,0,0,0,0
16.65731268372646,39.77908676483579,267.1809706146028,48.37845453879753,0,0,1,0,0
26.88090032519716,76.26969074812617,11.934138030395658,21.219387643247366,0,0,0,0,0
26.111660246301504,95.8363028961023,81.5345622273262,5.903757840792812,0,0,0,1,0
7.975912990076832,53.04712160774205,8.385259464003225,6.811983671434996,0,0,0,0,1
28.46837508923079,94.89377367620767,149.58763882859458,14.17609913016093,0,0,0,1,0
12.583181795928065,65.6368825891654,172.59077691399935,21.226615580328627,0,0,0,0,0
8.968365638970276,80.85333481194989,7.635600064887205,2.479774882844421,0,0,0,0,1
25.58500268932479,83.97760043338428,57.59387954645737,40.51052091566702,0,0,0,1,0
29.58117318234601,46.04083352276442,79.6515736769014,39.59672442748988,0,0,0,0,0
24.715413830173198,88.70948146687267,73.2985234081848,27.229299486799917,0,0,0,1,0
28.407984762075365,58.43956118732534,57.067046744883186,26.53520089992099,0,0,0,0,0
20.734199191266256,98.14700704191141,47.70019269942522,41.751062239137916,0,0,0,1,0
8.46958532313777,22.673435999317718,110.87940885593974,32.8161717295417,0,0,0,0,1
9.578806084524395,50.346217344001104,254.53300702144946,12.66861820463957,0,0,1,0,1
30.142047671909282,49.87182089460094,283.4686170644239,21.859632067823963,0,0,1,0,0
8.78891952320263,38.72217937822776,24.171876727358622,8.062843321262692,0,0,0,0,1
28.31273614915196,97.11814366679029,254.07526882977774,9.36120282755023,0,0,1,1,0
35.273259333197124,76.22134181261451,213.1165109636379,37.59681231710367,1,0,1,0,0
9.91239189139045,84.73106615133672,151.9286409349378,2.5918572581192234,0,0,0,0,1
35.5832473405959,97.31080267836964,297.73505755006454,7.286419090267965,1,0,1,1,0
11.662411455093618,30.898856343927015,200.47957174721518,4.334560248868769,0,0,1,0,0
34.092569722682555,68.68399195425079,169.54563651856117,37.229262047015474,0,0,0,0,0
8.896275016129334,78.68062713804957,171.3231300241626,31.545020788535222,0,0,0,0,1
21.144421106485446,26.44139889277022,93.23433029176405,16.060735928607844,0,0,0,0,0
33.433982269352114,75.63047971666117,82.72389289062984,14.14513721790756,0,0,0,0,0
27.96251755003179,67.4529541640973,243.8894227541118,15.42816577642106,0,0,1,0,0
33.63186864553155,88.21968975095669,111.69960374460213,23.967892960429747,0,0,0,1,0
40.08242320057207,70.15275031157782,157.88448793639088,38.854534380336936,1,0,0,0,0
24.745383707412604,96.46198604641532,101.82180637799843,6.94102388017418,0,0,0,1,0
28.711704710039506,92.23372928837179,288.8141971358391,46.285336244441766,0,0,1,1,0
10.790657649793399,98.29925165835081,132.6279748610463,15.215966692017219,0,0,0,0,0
35.06619590748262,87.46061845749925,120.78682129081176,44.80790314766309,1,0,0,1,0
13.116453226834896,61.70381431635383,127.17041025741163,47.599187022373016,0,0,0,0,0
34.24885805067892,48.54049872848269,231.68250217833466,27.516289527664274,0,0,1,0,0
44.876994130824926,61.65741063951318,261.9501585658924,36.42340430465942,1,0,1,0,0
24.22533237514045,55.40506543371811,226.3394066954028,10.104469496273955,0,0,1,0,0
24.483029959600465,26.707901850354762,79.56501144992953,21.024556040591207,0,0,0,0,0
6.351110309289525,27.041060275647492,212.09383244228349,0.32865664970100905,0,0,1,0,1
18.532773253421265,21.382868076516374,293.90545830639604,14.515604624555056,0,0,1,0,0
12.807379171057125,22.299284407512367,47.72466197570422,41.12847667531262,0,0,0,0,0
6.580081361239647,12.072115207053422,135.3286639797653,8.563248961445952,0,0,0,0,1
6.898269927813385,76.9987583389965,79.98635973110495,23.862044836086827,0,0,0,0,1
6.770983280455347,10.348588428438116,184.5735515986228,26.46717717769015,0,0,0,0,1
11.927020574013781,39.14199577421739,104.38668535788698,19.709558179808738,0,0,0,0,0
42.66858157129454,91.79368336996487,77.27777961163159,26.235537322944698,1,0,0,1,0
9.367328791141736,47.415117001152126,29.700273397552156,39.70507847463261,0,0,0,0,1
37.12612100208523,58.09374390383561,296.85327327335546,13.575518090904747,1,0,1,0,0
10.358569882361728,15.700687363990518,96.70604124542639,29.24329776751519,0,0,0,0,0
27.160253225098188,51.514168435435764,69.73290045459575,43.4690991024705,0,0,0,0,0
26.203209255498813,36.109220863318,60.05262557596183,23.72837990001771,0,0,0,0,0
17.790110646852675,43.5406358085104,202.08825008801895,10.754037910170677,0,0,1,0,0
18.686277745064416,55.631170319748044,276.1382211798341,12.272375494430277,0,0,1,0,0
27.117875434753024,94.40862112671651,247.8150129779741,44.27623191763511,0,0,1,1,0
5.922104037124112,20.00087507238135,1.2208474323304075,25.780190210250858,0,1,0,0,1
29.538511661151233,20.154758704496665,18.571417045121464,42.98958008022626,0,1,0,0,0
5.166447914836598,28.340070845104798,59.1964768900114,6.66032775427397,0,0,0,0,1
7.185214310032926,24.32981768538436,83.80484400186342,30.754386887185177,0,0,0,0,1
40.62000917872413,66.75904178562584,201.1986840510372,43.7749024143221,1,0,1,0,0
16.876015879056897,84.69170153340254,133.93326119593394,47.60060455504529,0,0,0,0,0
16.46885278842767,61.40507665989408,128.3774595059845,29.303457181630566,0,0,0,0,0
21.663175301238095,65.57720139061868,25.37809301205165,35.294673754109624,0,0,0,0,0
19.283694378701117,81.25220264080536,280.70663013089984,1.2901800723711387,0,0,1,0,0
25.839471544735716,18.387663306688424,115.46862109732027,39.588631268784056,0,0,0,0,0
23.701341842421918,32.01473351064063,87.8845532520102,22.23179237422527,0,0,0,0,0
5.652869774743654,78.2743234519161,125.87708034295336,2.2785927525676595,0,0,0,0,1
39.2266892016198,35.98082223296392,229.6701677361054,42.92885294944236,1,0,1,0,0
30.003367544915022,69.26974288427755,167.880720236117,16.73862896463323,0,0,0,0,0
10.893092220948954,58.97582899329927,246.7880371805479,25.669171780984335,0,0,1,0,0
27.502060418673402,50.94969473266923,81.11146174036178,6.856242278880536,0,0,0,0,0
38.57659020981768,24.803952358954206,183.88032156187992,4.905427734922801,1,0,0,0,0
38.676396225196164,24.86376546615174,254.71530751900303,36.03623863079424,1,0,1,0,0
30.084201472904905,87.23648162374185,36.40827842796206,23.188963456529404,0,0,0,1,0
8.054412414485363,68.99729915240667,202.84805733151936,47.664408532173915,0,0,1,0,1
14.839910390793229,10.794728275020745,74.18192775099655,21.90030739911778,0,0,0,0,0
17.17384267895509,58.16764597803603,214.75175486539547,25.11179761650401,0,0,1,0,0
32.77301770585309,97.45613321850291,62.34209416912188,18.760201830811106,0,0,0,1,0
8.377245499008069,79.02619580879929,256.73112059040045,3.6079690837356404,0,0,1,0,1
33.214911357969854,10.22221010250606,275.4103692932395,6.881469122917505,0,0,1,0,0
13.94674276747561,49.79029463944782,115.03512867434124,10.471199668497638,0,0,0,0,0
5.295496270294415,16.332065624065976,114.27225782248621,44.10681387023726,0,0,0,0,1
5.360020102512721,78.0768055092875,84.76280711613204,3.107969081458134,0,0,0,0,1
24.411349412817657,85.03330715920079,73.12601713439412,11.977121341214414,0,0,0,1,0
41.39122278976501,28.69190667244277,289.6616222390076,49.60771692626172,1,0,1,0,0
29.287044433431575,45.83997220681129,261.7172976366366,21.6508462375035,0,0,1,0,0
15.036260127690628,14.689267992295107,13.86127192553117,0.6779005525519743,0,1,0,0,0
31.49775390789367,78.37197648558944,90.96530177724917,22.723874204784362,0,0,0,0,0
28.134801201908353,40.27142986076087,234.24589330904004,6.694394796397868,0,0,1,0,0
42.10430539983147,41.769744615345545,227.98563095366643,13.838910748110205,1,0,1,0,0
15.270983601998505,67.77067087708008,69.76184145570063,3.4696928353029066,0,0,0,0,0
30.22804916685616,34.031102730334915,138.92465675547902,23.81255194046697,0,0,0,0,0
15.715768781999909,99.89140807337857,245.40421301911763,19.032426093122513,0,0,1,0,0
26.33523485989485,39.433126223133456,58.54187906807056,34.016635013133964,0,0,0,0,0
42.03332326441606,63.90864686353482,280.4064064071434,36.875889936404455,1,0,1,0,0
13.561324194429973,54.353214303645814,18.784701963600636,41.51440293648115,0,0,0,0,0
25.3759476496459,51.610711607494636,166.66889473918656,8.354691402561764,0,0,0,0,0
15.252829250660728,30.04009554036322,117.997898071793,49.08403953819049,0,0,0,0,0
29.300414265619565,54.28964152705948,43.14031035801483,1.2598407459312677,0,0,0,0,0
23.26442963832536,44.45239324626866,253.83087124311234,26.643133600099134,0,0,1,0,0
7.725168591436673,73.57279053150037,268.4731556237619,45.67293907920108,0,0,1,0,1
39.29220081296628,66.35335712936381,279.7979534892377,11.007753031346557,1,0,1,0,0
18.371181927378416,86.19158580746463,63.018276525928066,31.671653529510046,0,0,0,0,0
17.95896670777958,79.96599312477515,170.56942978290982,24.53453132369076,0,0,0,0,0
44.18323018059519,79.59912685437003,94.34925218103928,45.74923230580127,1,0,0,0,0
32.40429672393154,14.866879767251174,148.7846985170184,36.49075665020706,0,0,0,0,0
20.182180828107768,16.73962226897976,22.14787305565171,10.576771107296912,0,0,0,0,0
19.201871188404105,79.39582690299628,284.39971440857875,19.25715316131961,0,0,1,0,0
12.233840622524333,99.19261257288734,112.10325672847078,40.709438323058954,0,0,0,0,0
36.42794556953841,46.73611359709331,140.4413707912999,48.57885250090429,1,0,0,0,0
33.40654871472992,51.890519984356786,285.80868561701374,41.19927510081773,0,0,1,0,0
6.881633741577975,96.64380094732013,35.918796486500284,11.449621923192005,0,0,0,0,1
25.027126170144648,13.262391923609734,66.71472405987663,27.12165268654738,0,0,0,0,0
20.006958097559924,57.08431183690868,182.10005278911657,25.100818650070313,0,0,0,0,0
19.878679163687526,37.3608040620554,291.87210153717666,32.45587734881216,0,0,1,0,0
42.84472992206512,58.99199175148718,192.45647614447446,9.981212333423345,1,0,0,0,0
15.13052519711974,96.87576073500996,51.95124395100071,47.56163698967249,0,0,0,0,0
44.355788173208076,36.52397775432383,67.29819525444418,43.8376866007655,1,0,0,0,0
16.905822416091283,42.53377499835984,147.20818462506273,12.615614382232671,0,0,0,0,0
11.470197033181702,28.98917507277003,71.17304094544617,8.376213515009029,0,0,0,0,0
21.228566574148857,93.68938193903574,117.13207788989195,35.579188919637126,0,0,0,1,0
37.93810143588647,99.00370794700746,217.09158364221148,31.337121404109663,1,0,1,1,0
40.89015293559796,15.731596571686175,47.778800424004366,33.71006563170431,1,0,0,0,0
38.41151187352423,62.70450222540282,281.72191796438517,28.747894008604902,1,0,1,0,0
24.99453754595215,40.64761232622058,298.8228467187719,37.12716637307878,0,0,1,0,0
43.747004608129494,40.17218120268273,224.04139326154026,48.79271769073299,1,0,1,0,0
10.806889079615507,35.75287738705601,90.58769406791704,17.45199978447005,0,0,0,0,0
29.11781105122538,69.59410450998979,254.41107357684055,29.33109301194251,0,0,1,0,0
17.78410001583503,59.77454697319231,183.12359911901908,39.740165385342046,0,0,0,0,0
7.531212181393192,79.64599616347552,93.23098853641169,37.06708227892227,0,0,0,0,1
40.40483192925392,81.01730467583566,196.8090535035661,7.026761014566957,1,0,0,1,0
21.489174033078907,69.02189255058681,298.115004332259,14.33504978366238,0,0,1,0,0
14.424750738577492,80.78250354406103,49.9714876014718,33.77041250652291,0,0,0,0,0
20.575579125243898,97.69221427515319,81.71580439656096,18.67120869520954,0,0,0,1,0
28.527399785227136,93.88236266792357,254.73821836312845,41.77835509984593,0,0,1,1,0
26.324554379754403,45.983135825098216,261.0217942516083,17.506714519243566,0,0,1,0,0
35.870472075451204,78.20512257347754,3.3049003388284537,25.7602564697755,1,0,0,0,0
15.75893705117787,81.77358086266253,289.00587087432905,23.953123196664393,0,0,1,0,0
31.85668462789966,87.99190789459617,107.84379450590856,36.67618316546284,0,0,0,1,0
21.888659036174655,85.42457834768868,247.50120756807928,23.016801506248434,0,0,1,1,0
15.24282878199385,86.96129433377185,295.8629385971499,30.35526025683811,0,0,1,0,0
20.18021026040377,17.556047066101126,63.05442083033965,11.367074379678849,0,0,0,0,0
6.852605919262835,50.31183722871963,199.83001482040507,46.51437252524378,0,0,0,0,1
22.823452131539007,97.40438287427136,246.1708899772643,2.715287396301508,0,0,1,1,0
42.422585432415936,86.15091817831139,8.209137731512284,35.42773665084366,1,0,0,1,0
14.542763222822694,42.82651290786481,119.85893839937034,18.37648764681311,0,0,0,0,0
24.109556310770287,52.290864373211406,188.4329540657728,26.65057590498941,0,0,0,0,0
44.276737571777204,77.79023663798402,254.69092037791938,27.439446881002983,1,0,1,0,0
41.91304910536999,46.00092513083155,219.56505780068224,10.475162350716683,1,0,1,0,0
10.601966160013202,71.2188707001192,294.43990470118086,1.8215365892473023,0,0,1,0,0
20.529054109089696,49.570322524510274,50.096052462881225,34.603708792625774,0,0,0,0,0
5.420263777768604,47.20964274331768,110.9874916143999,29.28070607531105,0,0,0,0,1
42.01804871435412,66.29660879580581,120.33679566107203,10.071358278445919,1,0,0,0,0
27.280869569135117,52.19933554062509,282.01451534335405,36.967568162541426,0,0,1,0,0
41.126115466340025,97.31969382667741,55.4683699053379,20.313345168158815,1,0,0,1,0
34.60513543413209,48.40307987794507,50.492162622975364,22.45909170781946,0,0,0,0,0
40.19332582268211,70.43536129555044,146.65192078318026,2.687023877998346,1,0,0,0,0
37.38823503393567,80.35518005730822,255.13220044969816,17.277457138875345,1,0,1,1,0
42.89463028853653,18.566961507358485,39.93245658117598,30.088069211071485,1,0,0,0,0
31.8454486886354,39.537776554444555,110.5028314312249,16.270384389085834,0,0,0,0,0
28.911429826648238,82.09939958123067,154.98182656071634,18.017983139867468,0,0,0,1,0
24.68054836752353,32.095306663506136,152.72742537630046,29.907660676872048,0,0,0,0,0
21.722132610689098,61.8943159278534,239.20610764206432,21.077832832413918,0,0,1,0,0
40.50887448158066,28.588968447816352,127.30618089144549,28.007728622152978,1,0,0,0,0
9.288902805441008,31.270845766747023,70.31333596474968,8.790572647606943,0,0,0,0,1
31.07494002803422,51.897350992405734,273.17976742276176,28.103208249648915,0,0,1,0,0
39.439113425043324,52.77619994424679,15.95364998958525,44.009952956520976,1,0,0,0,0
31.94693419496858,31.672232436055854,27.79653511117548,16.76383233120401,0,0,0,0,0
12.422241112518208,96.61860357323475,69.65643297688135,13.666869541373671,0,0,0,0,0
7.91928144750353,10.661990197341725,113.8601897762503,16.267057266129818,0,0,0,0,1
17.7067248381455,27.5707132628124,256.2656300946524,8.29737211370376,0,0,1,0,0
24.80977346932768,74.26419655325591,105.75940606346695,11.740174449674306,0,0,0,0,0
42.30854997973575,14.9460434216295,65.18979546538894,28.385746626457507,1,0,0,0,0
15.798018886434742,42.776563715663,68.99564109181416,26.195892297390877,0,0,0,0,0
26.010001158096475,84.88182467472214,112.05012542727542,9.126946317428908,0,0,0,1,0
17.418364245605495,58.77956440803498,121.09319689095422,11.159920363018843,0,0,0,0,0
6.788960832751543,80.05059361923446,183.9976717816929,43.787122037585036,0,0,0,0,1
5.746873782628472,80.51519548700958,17.14642232741109,48.43404857374028,0,0,0,0,1
40.70878762688942,63.6880944502948,249.0233405026866,0.00556981474381657,1,0,1,0,0
27.62798173363521,89.52512218824761,104.80303470451696,48.92714478258235,0,0,0,1,0
44.32944585624179,20.144452684470618,208.91927957983935,49.909963182489385,1,0,1,0,0
12.306310354915851,57.72989139993696,165.35358717037022,7.645180012528197,0,0,0,0,0
18.013801096474864,70.22367638542882,33.80200229092307,25.342011433235136,0,0,0,0,0
25.606682838732638,72.47558495364802,33.96482496537686,15.114776992880813,0,0,0,0,0
33.72874111756888,58.76405899156402,122.02706977687318,16.482112063087396,0,0,0,0,0
32.090974093312354,21.222349137439416,112.04472615825101,1.73155418922199,0,0,0,0,0
36.180004478617676,64.58025691364864,160.82583538429358,37.16967935444701,1,0,0,0,0
29.41212560817512,20.58630501360392,173.9487054324292,17.075432053646434,0,0,0,0,0
28.966401226600297,22.894617789336596,63.50584543418806,45.67081220614315,0,0,0,0,0
30.339493847711424,11.598408765287845,164.44912750359018,36.96979326045056,0,0,0,0,0
40.18935098313329,42.5918909544329,201.03979907728524,41.26290871184832,1,0,1,0,0
6.974440987237989,91.66726699188052,277.0758319870227,45.999816068470025,0,0,1,0,1
26.390098738304324,12.255761016463062,145.28174900220654,28.981399890907344,0,0,0,0,0
12.415905620914192,25.820787219172892,81.09858186025653,12.992117908351391,0,0,0,0,0
21.057000554719025,62.67338516501667,184.3729246434482,49.80969101525702,0,0,0,0,0
28.117415908364706,44.72018322098984,160.5950355002162,22.29251630160999,0,0,0,0,0
38.79311690902003,31.967704260898206,78.89171563652552,42.190399315920175,1,0,0,0,0
26.95055817301413,56.04070626658441,159.41087934718198,43.15919852137394,0,0,0,0,0
32.95985746764946,94.29245441993352,231.38878025601582,29.902629812296954,0,0,1,1,0
28.237634676288344,82.08032804194444,43.84752938559055,4.720961474949437,0,0,0,1,0
37.340290618096375,26.718179307679474,234.70118892024988,9.749043279182729,1,0,1,0,0
32.60378965459927,50.87034891048026,287.0530977013275,49.58754328767187,0,0,1,0,0
8.41267953399874,15.63002956006449,248.4512756991995,28.92144938692792,0,0,1,0,1
24.483875167365614,25.115803980711505,253.70711268310703,28.795311561351657,0,0,1,0,0
36.349596535937735,96.81413917914777,287.843396343054,33.549751054561376,1,0,1,1,0
21.689822742760224,67.74450542626002,232.09426594816514,26.7191960008504,0,0,1,0,0
39.74203292924602,51.9280206191167,26.56119970645988,31.04620650618693,1,0,0,0,0
40.72435357255231,90.01474313573844,16.9162845108788,48.81056278155584,1,0,0,1,0
11.003286370501204,64.24512518036227,237.61004031512164,27.00855192577466,0,0,1,0,0
44.13230148969601,83.95723304797689,210.51598833739902,22.32142034079446,1,0,1,1,0
11.423541008574913,76.26649295149423,91.67014474390592,36.38036367008666,0,0,0,0,0
9.968846632938021,35.61240404813897,163.93115018693055,49.24142767775,0,0,0,0,1
15.378153280973779,36.801173847823264,232.1280277252252,13.12723959240451,0,0,1,0,0
21.98302333866166,81.17189508094727,136.59582871495493,48.28166593042601,0,0,0,1,0
11.333966370335586,69.18368452383754,2.547337621843082,18.411284843189545,0,0,0,0,0
23.31218874486289,56.50233695329747,132.9266106892541,12.963164177914276,0,0,0,0,0
42.439456883267226,62.03208819520348,98.9981735231277,16.66556265698209,1,0,0,0,0
42.548363299131076,33.3157008913697,266.5711667073215,47.996356724717366,1,0,1,0,0
21.887363867001373,59.055210226099845,104.58711522583953,25.31391911723028,0,0,0,0,0
18.57067682214183,84.48334010877552,272.95702654658953,25.787871644063525,0,0,1,0,0
20.672849138475144,85.59959919981466,139.2472083810515,43.15113619897929,0,0,0,1,0
22.39915669685203,63.034302085577075,8.082345920777879,16.245177679946355,0,0,0,0,0
15.396331030080797,77.47302805311853,52.918485026428804,44.866081748125005,0,0,0,0,0
39.674166545057574,63.63943141400044,107.12326649347324,3.032350511740395,1,0,0,0,0
6.196631073219905,22.68884609944877,238.92689571332843,6.6036584786912655,0,0,1,0,1
41.815873820962025,36.13237074493486,123.63375084706269,14.932040451438194,1,0,0,0,0
12.887694070248429,34.08923777274581,208.58951825655924,36.72896854081547,0,0,1,0,0
16.478665341011528,98.91595030563144,223.03286039587908,18.026749645068197,0,0,1,0,0
16.720994622201015,22.22395348787243,166.32154052949187,45.8220547251562,0,0,0,0,0
21.75305922527599,50.65404247601456,201.5526505883452,10.61603308030526,0,0,1,0,0
5.6797846656959905,13.645715760724329,35.153738278039384,31.743971337398456,0,0,0,0,1
30.09319107974305,45.408240135976335,200.29997025763353,4.709674239514827,0,0,1,0,0
11.033862098862869,80.39054865908612,136.95231364616453,27.689888754945645,0,0,0,0,0
39.49227407481043,45.82671665939442,63.46135184534211,35.91921354799582,1,0,0,0,0
40.27620149492111,27.25654041415983,203.82008205526904,42.11050075323751,1,0,1,0,0
42.458195697639255,75.32739346427444,136.76700125178317,40.39647405698155,1,0,0,0,0
12.83799205883691,36.18203603436116,145.71423152741636,32.74753924694075,0,0,0,0,0
26.90764487647648,87.79697492722961,35.38026654003568,15.431416295620936,0,0,0,1,0
10.555814283862581,98.620380151787,43.36855676393593,33.262508633471626,0,0,0,0,0
16.529269176440128,98.73105484131524,55.98020931655715,28.29107417972308,0,0,0,0,0
21.715499979996473,74.59021881297821,167.94994312864247,20.46048299472182,0,0,0,0,0
44.5146400355288,29.143614853612092,252.20519557616097,20.63577643346181,1,0,1,0,0
34.871082661342626,56.01313170742373,179.99778514517197,4.516260289606549,0,0,0,0,0
9.377257108968355,48.57744281833319,44.4271606859464,43.253912686628496,0,0,0,0,1
44.45079737870499,80.77854851606841,75.37328909867348,35.50045462816765,1,0,0,1,0
22.061080274174447,84.04396430894428,203.43828904387874,26.232731814319717,0,0,1,1,0
27.68738465395709,35.11708192574404,246.4790520991714,12.195172977142999,0,0,1,0,0
28.807774753682555,93.1320956556911,85.41184563369207,12.667466134546896,0,0,0,1,0
14.898141985204699,47.43774298131993,292.4567722101008,14.47780443525159,0,0,1,0,0
11.07787089654877,96.77592817191186,138.11854539951136,43.34013935432623,0,0,0,0,0
25.85281090513574,85.32380105125604,148.30470244209957,4.9870904227952595,0,0,0,1,0
18.735185982623097,78.03323751866738,73.10148632022064,30.328929692131325,0,0,0,0,0
21.60941088204613,58.533821451625805,289.12758928850246,12.35679903801692,0,0,1,0,0
36.39460537722721,17.52354980997932,208.46594854325807,23.578717267080805,1,0,1,0,0
19.93259393078806,99.80774124375124,236.84725918486365,41.04993296074779,0,0,1,0,0
36.57362057099311,82.64839569912237,254.27330950681977,1.4578523752285744,1,0,1,1,0
5.178813715270043,15.059299765657526,47.88484032115801,26.54096456699436,0,0,0,0,1
5.92457614601503,45.30560431517383,257.5603730258906,36.1788304695253,0,0,1,0,1
25.198086366659417,13.690921585159028,146.44990233802926,41.27925478190678,0,0,0,0,0
31.537399585478077,35.0081694403467,169.99073421469393,12.784664462312435,0,0,0,0,0
24.678564239892644,21.840437381088194,49.114059930911715,12.945590651696753,0,0,0,0,0
8.217590645751729,62.01945582010311,84.75944889355019,16.91650453496443,0,0,0,0,1
42.315795765179864,19.260763277399946,235.04162155346236,40.54508427831104,1,0,1,0,0
28.78656466532472,67.46540657183904,11.443762759231834,13.960525227797117,0,0,0,0,0
14.82332374383477,76.72490126253592,33.42703959237661,49.23747181615906,0,0,0,0,0
32.106704144884986,51.578681037531034,146.8829794751329,7.336925215257822,0,0,0,0,0
12.780320754718728,59.92912683709594,11.567765422350007,9.379318206213384,0,0,0,0,0
28.751689327243938,68.538199943676,15.317192528183321,18.172255862682775,0,0,0,0,0
32.617298876049766,99.37277417831226,249.82798799256554,25.26562757746456,0,0,1,1,0
23.63929788355236,62.28899080155988,103.90753151136009,49.966524179832575,0,0,0,0,0
20.00811322693305,54.491639469014174,297.6357239406211,46.724333296306725,0,0,1,0,0
23.03050769931334,83.89674702652023,45.29985550390469,34.39196632720003,0,0,0,1,0
43.31365519965225,39.877890774011135,117.06816379692275,16.05815983745587,1,0,0,0,0
30.35420200708034,23.05288652774381,189.7540377911522,21.37611127277354,0,0,0,0,0
9.105344047858495,21.790574173737806,105.90991377080897,46.75984609475533,0,0,0,0,1
28.478055799988574,40.52008965767074,109.64690578115743,4.979534625397103,0,0,0,0,0
41.20086305385511,55.359747201398335,121.70458039285968,24.770024480635634,1,0,0,0,0
37.23392016416618,90.30414820044824,249.94636424380644,7.116891455396285,1,0,1,1,0
35.69936885188036,94.40541887862996,200.3085158322567,38.53182242049593,1,0,1,1,0
40.59909714220238,34.52414532296997,66.80920008358522,4.496406083329907,1,0,0,0,0
28.145555008478084,44.420929527238414,66.59347519672552,5.918353883022299,0,0,0,0,0
13.415693329821705,77.19069517413045,79.94377886398065,8.404212192591459,0,0,0,0,0
30.16133708607988,48.29103618432113,100.2311187433331,16.858878403445733,0,0,0,0,0
34.222906954085744,84.8301166542192,122.50408192564053,26.47291800249114,0,0,0,1,0
33.721103325663876,59.42976132457715,105.90953309568891,11.941245148835423,0,0,0,0,0
22.6799108491613,26.36472505393302,278.97769665017665,23.886976056125626,0,0,1,0,0
38.858313336356325,49.16872710019407,12.820285653700147,40.00669932436451,1,0,0,0,0
25.420424078542318,91.33601902116241,49.93774842781726,39.17681121494117,0,0,0,1,0
41.99653402005421,65.0061035123243,138.2501925117065,27.437854455316312,1,0,0,0,0
11.917760499819071,93.56112235714791,181.52995460779897,18.790646850685448,0,0,0,0,0
31.25827097644435,51.26501772771012,45.45862434992877,3.6185649408802423,0,0,0,0,0
42.12001110088002,87.57395571034596,258.6963817718469,1.2021386530086164,1,0,1,1,0
15.768188247527469,87.43330636169397,72.59824061416128,44.996641176151456,0,0,0,0,0
33.57477974143199,74.01385615976453,12.497323595034304,18.94073219891059,0,0,0,0,0
25.230083752418473,50.17916319583962,178.20134493146242,37.410446622937776,0,0,0,0,0
13.265153316415429,40.37075007941665,229.31772941053805,43.73459295848636,0,0,1,0,0
29.869586402103295,19.07961188208197,296.40192191303487,41.589741172688846,0,0,1,0,0
16.052420894226493,97.76800204235913,232.47556919420666,43.07161293379572,0,0,1,0,0
34.50643444862342,38.108575191967965,154.9978499824568,49.066516979303074,0,0,0,0,0
24.61708125598831,92.96872509721632,28.453041129531364,2.730750315906577,0,0,0,1,0
12.852292776873288,86.5309908705255,77.29353635554045,45.09051592127533,0,0,0,0,0
26.288553475240747,77.48525526644255,119.7479934460475,12.621316799651328,0,0,0,0,0
7.106650276808177,11.52481123617306,231.63211363574723,45.91684076213362,0,0,1,0,1
6.508474032854412,68.97240314577704,20.56906045053617,38.692221378562195,0,0,0,0,1
18.645671301521134,92.77629363945324,104.71511843652095,35.85558116079845,0,0,0,0,0
31.66576003931658,70.26710747861645,90.40014404818828,13.372694029504279,0,0,0,0,0
13.112467828569443,94.86410183142752,267.10467728923,17.82317897126882,0,0,1,0,0
28.55049001814741,84.4294656884992,160.42747364163304,26.76567600254185,0,0,0,1,0
17.59354362002692,81.27451368492542,138.48903204517256,16.18490677027784,0,0,0,0,0
5.0633891299434985,81.76157540846857,18.91529898501879,43.694857829831655,0,0,0,0,1
31.643565602918432,59.672724491475975,74.57562380655109,10.692874071103443,0,0,0,0,0
24.6938895643509,85.2176577875831,0.12805780718431192,21.29340781179114,0,0,0,1,0
43.84040692055086,10.030229516998304,295.07840906171685,17.16961258809302,1,0,1,0,0
40.853226396540784,98.31245499252533,190.46261008355862,26.689242778040402,1,0,0,1,0
13.78867983918564,62.401332347520615,267.3786772678662,36.48410307929106,0,0,1,0,0
32.00648807592805,70.23286839506889,295.66340823124,13.093987201507584,0,0,1,0,0
40.55515341473023,59.03211885981909,29.16402558379536,6.7057834793714575,1,0,0,0,0
17.230204944941384,59.837938837774836,235.18647566314348,44.85930298058782,0,0,1,0,0
32.666710336939815,35.2389412158401,86.66738606930141,9.984133354908348,0,0,0,0,0
32.902730709973824,84.90916465226621,9.297173731924136,14.079645977876659,0,0,0,1,0
22.821251204119257,11.456997069309622,256.74366150136103,18.57934307262694,0,0,1,0,0
18.660017655438118,30.02275561908852,266.21714756115443,10.597962500361513,0,0,1,0,0
33.25818686472843,17.394284606210775,77.07401776759039,7.216067293216888,0,0,0,0,0
